Date	Time	Global_active_power	Global_reactive_power	Voltage	Global_intensity	Sub_metering_1	Sub_metering_2	Sub_metering_3
03/04/2024	12:00:00	0.663	0.131	229.906	2.938	0.436	0.302	0.488
03/04/2024	14:00:00	0.385	0.135	233.003	1.75	0.23	0.17	0.268
03/04/2024	16:00:00	0.546	0.107	226.372	2.459	0.352	0.245	0.396
03/04/2024	18:00:00	0.976	0.164	235.363	4.205	0.65	0.462	0.74
03/04/2024	20:00:00	0.762	0.185	239.559	3.273	0.484	0.366	0.57
03/04/2024	22:00:00	0.468	0.097	238.501	2.005	0.294	0.208	0.334
04/04/2024	00:00:00	0.155	0.053	239.755	0.682	0.074	0.052	0.083
04/04/2024	02:00:00	0.095	0.024	234.573	0.419	0.031	0.023	0.036
04/04/2024	04:00:00	0.113	0.038	234.3	0.507	0.043	0.032	0.05
04/04/2024	06:00:00	0.903	0.248	229.941	4.074	0.613	0.415	0.678
04/04/2024	08:00:00	0.424	0.106	230.866	1.892	0.266	0.184	0.298
04/04/2024	10:00:00	0.377	0.08	238.649	1.613	0.225	0.166	0.261
04/04/2024	12:00:00	0.631	0.212	230.78	2.885	0.412	0.287	0.463
04/04/2024	14:00:00	0.411	0.081	225.751	1.857	0.249	0.183	0.289
04/04/2024	16:00:00	0.54	0.154	234.985	2.392	0.342	0.246	0.392
04/04/2024	18:00:00	0.819	0.176	231.041	3.624	0.551	0.375	0.611
04/04/2024	20:00:00	0.734	0.168	231.369	3.255	0.492	0.333	0.544
04/04/2024	22:00:00	0.427	0.089	231.614	1.884	0.266	0.187	0.301
05/04/2024	00:00:00	0.138	0.045	234.39	0.619	0.061	0.044	0.07
05/04/2024	02:00:00	0.1	0.028	238.068	0.437	0.035	0.025	0.04
05/04/2024	04:00:00	0.113	0.037	238.039	0.501	0.044	0.032	0.05
05/04/2024	06:00:00	0.794	0.22	236.545	3.482	0.516	0.375	0.595
05/04/2024	08:00:00	0.436	0.114	237.713	1.895	0.274	0.19	0.308
05/04/2024	10:00:00	0.376	0.114	238.446	1.65	0.235	0.159	0.259
05/04/2024	12:00:00	0.631	0.114	230.677	2.78	0.401	0.294	0.465
05/04/2024	14:00:00	0.38	0.095	229.579	1.707	0.23	0.166	0.264
05/04/2024	16:00:00	0.573	0.135	238.345	2.469	0.359	0.266	0.418
05/04/2024	18:00:00	0.974	0.326	229.014	4.486	0.631	0.473	0.739
05/04/2024	20:00:00	0.757	0.255	226.784	3.52	0.489	0.358	0.565
05/04/2024	22:00:00	0.429	0.087	234.043	1.869	0.269	0.186	0.302
06/04/2024	00:00:00	0.157	0.025	228.731	0.693	0.072	0.055	0.085
06/04/2024	02:00:00	0.118	0.02	228.056	0.524	0.047	0.034	0.054
06/04/2024	04:00:00	0.13	0.033	235.565	0.569	0.055	0.04	0.064
06/04/2024	06:00:00	0.941	0.332	235.914	4.232	0.606	0.459	0.713
06/04/2024	08:00:00	0.489	0.116	227.051	2.213	0.302	0.223	0.351
06/04/2024	10:00:00	0.378	0.099	228.026	1.715	0.225	0.168	0.263
06/04/2024	12:00:00	0.694	0.114	225.857	3.113	0.441	0.329	0.515
06/04/2024	14:00:00	0.457	0.156	226.105	2.134	0.285	0.203	0.325
06/04/2024	16:00:00	0.598	0.1	239.183	2.537	0.39	0.27	0.437
06/04/2024	18:00:00	1.006	0.301	231.833	4.531	0.687	0.465	0.76
06/04/2024	20:00:00	0.839	0.269	233.67	3.77	0.537	0.405	0.631
06/04/2024	22:00:00	0.537	0.152	229.743	2.429	0.333	0.249	0.39
07/04/2024	00:00:00	0.175	0.035	225.509	0.793	0.086	0.064	0.1
07/04/2024	02:00:00	0.118	0.039	235.901	0.527	0.048	0.034	0.054
07/04/2024	04:00:00	0.127	0.024	227.738	0.566	0.053	0.039	0.061
07/04/2024	06:00:00	0.912	0.268	227.614	4.179	0.617	0.422	0.686
07/04/2024	08:00:00	0.48	0.08	239.184	2.033	0.294	0.219	0.344
07/04/2024	10:00:00	0.359	0.105	237.868	1.571	0.21	0.159	0.247
07/04/2024	12:00:00	0.732	0.151	233.945	3.196	0.467	0.349	0.546
07/04/2024	14:00:00	0.404	0.088	238.747	1.733	0.249	0.176	0.283
07/04/2024	16:00:00	0.635	0.137	231.447	2.808	0.406	0.295	0.468
07/04/2024	18:00:00	0.936	0.269	235.889	4.127	0.638	0.43	0.703
07/04/2024	20:00:00	0.797	0.136	238.742	3.387	0.515	0.379	0.598
07/04/2024	22:00:00	0.522	0.091	231.51	2.291	0.33	0.237	0.378
08/04/2024	00:00:00	0.157	0.05	232.011	0.71	0.073	0.054	0.085
08/04/2024	02:00:00	0.098	0.025	236.281	0.428	0.034	0.024	0.038
08/04/2024	04:00:00	0.114	0.04	232.225	0.522	0.046	0.032	0.051
08/04/2024	06:00:00	0.93	0.333	231.122	4.272	0.604	0.449	0.704
08/04/2024	08:00:00	0.462	0.097	234.159	2.015	0.284	0.209	0.33
08/04/2024	10:00:00	0.367	0.112	235.282	1.631	0.223	0.158	0.253
08/04/2024	12:00:00	0.648	0.12	231.798	2.843	0.417	0.3	0.478
08/04/2024	14:00:00	0.426	0.14	233.836	1.915	0.264	0.187	0.3
08/04/2024	16:00:00	0.549	0.187	231.0	2.508	0.347	0.251	0.399
08/04/2024	18:00:00	0.82	0.236	226.562	3.766	0.533	0.389	0.616
08/04/2024	20:00:00	0.811	0.175	230.66	3.596	0.533	0.38	0.608
08/04/2024	22:00:00	0.467	0.078	228.95	2.066	0.292	0.208	0.333
09/04/2024	00:00:00	0.159	0.055	230.503	0.731	0.077	0.054	0.087
09/04/2024	02:00:00	0.09	0.029	232.134	0.407	0.028	0.02	0.032
09/04/2024	04:00:00	0.131	0.026	231.973	0.576	0.057	0.04	0.065
09/04/2024	06:00:00	0.846	0.155	238.87	3.6	0.567	0.391	0.634
09/04/2024	08:00:00	0.43	0.139	233.166	1.938	0.265	0.191	0.304
09/04/2024	10:00:00	0.348	0.063	237.408	1.488	0.207	0.15	0.238
09/04/2024	12:00:00	0.63	0.208	237.854	2.79	0.409	0.288	0.463
09/04/2024	14:00:00	0.361	0.056	231.013	1.579	0.212	0.159	0.248
09/04/2024	16:00:00	0.54	0.096	229.646	2.386	0.35	0.239	0.389
09/04/2024	18:00:00	0.849	0.209	226.302	3.865	0.554	0.404	0.64
09/04/2024	20:00:00	0.773	0.261	225.575	3.616	0.512	0.357	0.577
09/04/2024	22:00:00	0.422	0.148	237.792	1.882	0.256	0.189	0.298
10/04/2024	00:00:00	0.164	0.038	231.51	0.728	0.078	0.058	0.091
10/04/2024	02:00:00	0.102	0.031	235.846	0.451	0.037	0.025	0.041
10/04/2024	04:00:00	0.122	0.032	230.859	0.546	0.051	0.036	0.058
10/04/2024	06:00:00	0.79	0.238	231.06	3.571	0.515	0.372	0.592
10/04/2024	08:00:00	0.472	0.079	232.242	2.06	0.292	0.213	0.337
10/04/2024	10:00:00	0.343	0.09	236.747	1.497	0.206	0.146	0.234
10/04/2024	12:00:00	0.635	0.2	230.999	2.882	0.422	0.284	0.464
10/04/2024	14:00:00	0.383	0.09	238.191	1.653	0.231	0.168	0.267
10/04/2024	16:00:00	0.553	0.102	237.54	2.366	0.345	0.256	0.402
10/04/2024	18:00:00	0.868	0.306	230.061	4.0	0.576	0.406	0.653
10/04/2024	20:00:00	0.8	0.177	230.747	3.551	0.529	0.372	0.599
10/04/2024	22:00:00	0.437	0.1	227.188	1.973	0.277	0.189	0.308
11/04/2024	00:00:00	0.155	0.05	225.365	0.723	0.072	0.054	0.084
11/04/2024	02:00:00	0.101	0.035	236.296	0.452	0.036	0.025	0.041
11/04/2024	04:00:00	0.121	0.019	235.312	0.52	0.048	0.036	0.057
11/04/2024	06:00:00	0.915	0.267	226.966	4.198	0.618	0.423	0.688
11/04/2024	08:00:00	0.485	0.122	232.594	2.149	0.308	0.215	0.347
11/04/2024	10:00:00	0.372	0.076	226.898	1.672	0.225	0.161	0.257
11/04/2024	12:00:00	0.69	0.186	231.374	3.091	0.46	0.312	0.509
11/04/2024	14:00:00	0.402	0.133	239.207	1.771	0.25	0.174	0.281
11/04/2024	16:00:00	0.582	0.146	235.151	2.552	0.374	0.265	0.425
11/04/2024	18:00:00	0.961	0.326	237.26	4.279	0.651	0.446	0.725
11/04/2024	20:00:00	0.734	0.138	228.855	3.265	0.477	0.344	0.547
11/04/2024	22:00:00	0.476	0.171	228.998	2.208	0.298	0.213	0.341
12/04/2024	00:00:00	0.137	0.043	236.265	0.61	0.061	0.044	0.07
12/04/2024	02:00:00	0.091	0.019	229.343	0.407	0.028	0.021	0.033
12/04/2024	04:00:00	0.123	0.029	238.678	0.53	0.052	0.036	0.058
12/04/2024	06:00:00	0.78	0.142	228.811	3.467	0.518	0.361	0.583
12/04/2024	08:00:00	0.461	0.133	234.924	2.041	0.28	0.211	0.329
12/04/2024	10:00:00	0.368	0.102	235.145	1.626	0.228	0.155	0.253
12/04/2024	12:00:00	0.674	0.126	229.456	2.99	0.445	0.307	0.497
12/04/2024	14:00:00	0.4	0.129	227.035	1.85	0.247	0.173	0.279
12/04/2024	16:00:00	0.535	0.089	237.48	2.285	0.346	0.238	0.386
12/04/2024	18:00:00	0.875	0.262	236.773	3.856	0.566	0.421	0.66
12/04/2024	20:00:00	0.677	0.121	230.809	2.981	0.432	0.319	0.502
12/04/2024	22:00:00	0.422	0.15	239.453	1.87	0.265	0.183	0.296
13/04/2024	00:00:00	0.158	0.028	225.655	0.713	0.074	0.055	0.087
13/04/2024	02:00:00	0.111	0.039	229.156	0.512	0.041	0.031	0.049
13/04/2024	04:00:00	0.121	0.026	226.156	0.549	0.05	0.036	0.057
13/04/2024	06:00:00	0.902	0.155	231.292	3.957	0.611	0.416	0.677
13/04/2024	08:00:00	0.514	0.157	238.193	2.258	0.323	0.234	0.371
13/04/2024	10:00:00	0.392	0.108	234.33	1.736	0.238	0.172	0.274
13/04/2024	12:00:00	0.842	0.239	237.253	3.688	0.562	0.39	0.631
13/04/2024	14:00:00	0.418	0.125	226.583	1.926	0.256	0.185	0.294
13/04/2024	16:00:00	0.544	0.162	237.159	2.395	0.348	0.246	0.395
13/04/2024	18:00:00	0.902	0.165	227.69	4.028	0.6	0.423	0.681
13/04/2024	20:00:00	0.896	0.265	239.882	3.895	0.585	0.428	0.677
13/04/2024	22:00:00	0.528	0.13	239.879	2.268	0.341	0.235	0.381
14/04/2024	00:00:00	0.174	0.045	230.359	0.778	0.088	0.061	0.098
14/04/2024	02:00:00	0.114	0.034	225.413	0.527	0.044	0.033	0.051
14/04/2024	04:00:00	0.124	0.044	238.501	0.554	0.051	0.038	0.06
14/04/2024	06:00:00	0.896	0.237	234.23	3.957	0.582	0.43	0.677
14/04/2024	08:00:00	0.46	0.125	228.605	2.085	0.283	0.208	0.328
14/04/2024	10:00:00	0.418	0.146	231.965	1.909	0.261	0.181	0.293
14/04/2024	12:00:00	0.741	0.232	234.772	3.306	0.486	0.344	0.552
14/04/2024	14:00:00	0.462	0.146	238.835	2.029	0.286	0.208	0.33
14/04/2024	16:00:00	0.598	0.107	238.822	2.545	0.374	0.281	0.439
14/04/2024	18:00:00	0.914	0.313	232.434	4.154	0.599	0.436	0.691
14/04/2024	20:00:00	0.764	0.126	234.513	3.302	0.515	0.346	0.567
14/04/2024	22:00:00	0.481	0.092	233.965	2.092	0.295	0.22	0.345
15/04/2024	00:00:00	0.155	0.05	231.151	0.706	0.073	0.053	0.084
15/04/2024	02:00:00	0.091	0.029	235.392	0.406	0.028	0.021	0.033
15/04/2024	04:00:00	0.11	0.03	237.897	0.481	0.043	0.03	0.048
15/04/2024	06:00:00	0.858	0.281	231.175	3.908	0.574	0.398	0.644
15/04/2024	08:00:00	0.415	0.094	226.637	1.877	0.251	0.186	0.292
15/04/2024	10:00:00	0.335	0.094	232.133	1.5	0.202	0.141	0.227
15/04/2024	12:00:00	0.715	0.162	234.637	3.122	0.459	0.336	0.532
15/04/2024	14:00:00	0.384	0.118	231.582	1.736	0.241	0.162	0.265
15/04/2024	16:00:00	0.582	0.209	227.537	2.719	0.362	0.273	0.426
15/04/2024	18:00:00	0.851	0.226	226.792	3.88	0.572	0.392	0.637
15/04/2024	20:00:00	0.782	0.228	228.291	3.57	0.513	0.366	0.586
15/04/2024	22:00:00	0.476	0.084	237.519	2.036	0.298	0.213	0.341
16/04/2024	00:00:00	0.155	0.04	226.755	0.707	0.073	0.053	0.084
16/04/2024	02:00:00	0.098	0.031	234.484	0.44	0.033	0.025	0.039
16/04/2024	04:00:00	0.108	0.039	225.428	0.508	0.04	0.03	0.046
16/04/2024	06:00:00	0.803	0.124	228.374	3.556	0.521	0.381	0.602
16/04/2024	08:00:00	0.415	0.079	233.174	1.811	0.258	0.18	0.291
16/04/2024	10:00:00	0.334	0.076	233.412	1.469	0.202	0.14	0.227
16/04/2024	12:00:00	0.721	0.136	237.988	3.081	0.472	0.334	0.536
16/04/2024	14:00:00	0.393	0.079	234.595	1.708	0.233	0.177	0.274
16/04/2024	16:00:00	0.602	0.167	227.807	2.742	0.395	0.27	0.439
16/04/2024	18:00:00	0.847	0.286	232.157	3.852	0.555	0.401	0.638
16/04/2024	20:00:00	0.699	0.207	230.482	3.162	0.468	0.315	0.515
16/04/2024	22:00:00	0.493	0.11	226.799	2.226	0.302	0.227	0.354
17/04/2024	00:00:00	0.135	0.022	226.659	0.605	0.061	0.042	0.068
17/04/2024	02:00:00	0.094	0.03	227.493	0.432	0.03	0.022	0.035
17/04/2024	04:00:00	0.121	0.026	228.38	0.543	0.049	0.036	0.057
17/04/2024	06:00:00	0.918	0.261	234.819	4.065	0.618	0.427	0.692
17/04/2024	08:00:00	0.477	0.144	229.399	2.171	0.307	0.208	0.339
17/04/2024	10:00:00	0.325	0.091	225.724	1.497	0.196	0.135	0.219
17/04/2024	12:00:00	0.735	0.195	238.709	3.186	0.468	0.351	0.548
17/04/2024	14:00:00	0.406	0.14	236.62	1.813	0.244	0.181	0.284
17/04/2024	16:00:00	0.494	0.091	233.886	2.149	0.314	0.22	0.355
17/04/2024	18:00:00	0.983	0.176	226.033	4.418	0.665	0.458	0.743
17/04/2024	20:00:00	0.719	0.224	239.508	3.146	0.479	0.327	0.532
17/04/2024	22:00:00	0.482	0.125	236.313	2.109	0.296	0.221	0.346
18/04/2024	00:00:00	0.15	0.031	230.381	0.667	0.071	0.049	0.08
18/04/2024	02:00:00	0.108	0.022	225.319	0.488	0.042	0.028	0.046
18/04/2024	04:00:00	0.126	0.044	227.027	0.589	0.052	0.039	0.061
18/04/2024	06:00:00	0.869	0.134	234.419	3.749	0.569	0.412	0.655
18/04/2024	08:00:00	0.433	0.087	234.341	1.885	0.275	0.187	0.305
18/04/2024	10:00:00	0.37	0.09	231.415	1.645	0.229	0.156	0.254
18/04/2024	12:00:00	0.696	0.231	228.307	3.212	0.439	0.333	0.517
18/04/2024	14:00:00	0.416	0.133	226.744	1.925	0.253	0.185	0.293
18/04/2024	16:00:00	0.554	0.131	230.99	2.466	0.344	0.259	0.404
18/04/2024	18:00:00	0.829	0.251	232.488	3.726	0.539	0.394	0.623
18/04/2024	20:00:00	0.682	0.158	238.357	2.939	0.433	0.323	0.506
18/04/2024	22:00:00	0.409	0.096	239.528	1.755	0.25	0.181	0.287
19/04/2024	00:00:00	0.155	0.033	236.294	0.672	0.074	0.053	0.084
19/04/2024	02:00:00	0.098	0.017	225.263	0.442	0.034	0.024	0.039
19/04/2024	04:00:00	0.112	0.02	238.71	0.478	0.045	0.03	0.05
19/04/2024	06:00:00	0.91	0.29	239.867	3.982	0.614	0.421	0.685
19/04/2024	08:00:00	0.477	0.164	228.518	2.208	0.308	0.207	0.339
19/04/2024	10:00:00	0.334	0.12	237.989	1.493	0.193	0.146	0.228
19/04/2024	12:00:00	0.693	0.161	228.633	3.11	0.452	0.32	0.514
19/04/2024	14:00:00	0.365	0.107	227.507	1.671	0.216	0.16	0.252
19/04/2024	16:00:00	0.58	0.2	231.258	2.652	0.371	0.265	0.424
19/04/2024	18:00:00	0.823	0.263	227.008	3.807	0.553	0.378	0.615
19/04/2024	20:00:00	0.811	0.246	237.329	3.569	0.525	0.385	0.608
19/04/2024	22:00:00	0.453	0.069	235.783	1.942	0.276	0.206	0.322
20/04/2024	00:00:00	0.15	0.03	235.376	0.648	0.071	0.049	0.079
20/04/2024	02:00:00	0.113	0.031	239.219	0.491	0.046	0.031	0.05
20/04/2024	04:00:00	0.144	0.044	237.638	0.633	0.064	0.048	0.075
20/04/2024	06:00:00	0.94	0.175	231.805	4.126	0.608	0.456	0.712
20/04/2024	08:00:00	0.469	0.161	236.227	2.101	0.29	0.212	0.335
20/04/2024	10:00:00	0.375	0.125	234.314	1.687	0.232	0.159	0.258
20/04/2024	12:00:00	0.759	0.211	238.672	3.301	0.49	0.359	0.567
20/04/2024	14:00:00	0.407	0.108	225.155	1.87	0.244	0.183	0.286
20/04/2024	16:00:00	0.59	0.185	233.821	2.643	0.37	0.275	0.432
20/04/2024	18:00:00	1.04	0.357	239.113	4.6	0.679	0.505	0.792
20/04/2024	20:00:00	0.897	0.141	225.659	4.025	0.576	0.436	0.678
20/04/2024	22:00:00	0.53	0.089	229.648	2.34	0.332	0.243	0.384
21/04/2024	00:00:00	0.169	0.054	226.284	0.786	0.085	0.059	0.095
21/04/2024	02:00:00	0.11	0.031	238.834	0.48	0.043	0.029	0.048
21/04/2024	04:00:00	0.13	0.021	239.593	0.55	0.056	0.04	0.064
21/04/2024	06:00:00	1.003	0.326	237.645	4.439	0.672	0.473	0.761
21/04/2024	08:00:00	0.451	0.149	237.483	2.0	0.273	0.206	0.321
21/04/2024	10:00:00	0.376	0.072	233.638	1.638	0.235	0.158	0.259
21/04/2024	12:00:00	0.758	0.166	225.995	3.432	0.497	0.352	0.566
21/04/2024	14:00:00	0.434	0.118	229.677	1.957	0.266	0.194	0.307
21/04/2024	16:00:00	0.634	0.118	233.15	2.764	0.41	0.291	0.467
21/04/2024	18:00:00	0.935	0.243	237.696	4.063	0.608	0.45	0.708
21/04/2024	20:00:00	0.842	0.164	230.394	3.724	0.553	0.397	0.634
21/04/2024	22:00:00	0.515	0.15	226.514	2.37	0.335	0.226	0.37
22/04/2024	00:00:00	0.159	0.05	227.467	0.731	0.075	0.055	0.087
22/04/2024	02:00:00	0.103	0.022	236.304	0.444	0.037	0.026	0.042
22/04/2024	04:00:00	0.127	0.043	231.569	0.579	0.054	0.038	0.062
22/04/2024	06:00:00	0.923	0.236	236.836	4.024	0.617	0.433	0.697
22/04/2024	08:00:00	0.487	0.148	231.439	2.198	0.315	0.212	0.347
22/04/2024	10:00:00	0.374	0.104	229.881	1.689	0.226	0.163	0.259
22/04/2024	12:00:00	0.648	0.188	239.276	2.821	0.428	0.292	0.476
22/04/2024	14:00:00	0.374	0.133	233.208	1.701	0.23	0.159	0.258
22/04/2024	16:00:00	0.557	0.196	234.359	2.518	0.349	0.258	0.405
22/04/2024	18:00:00	0.82	0.202	229.376	3.682	0.541	0.384	0.616
22/04/2024	20:00:00	0.764	0.24	233.229	3.433	0.492	0.362	0.571
22/04/2024	22:00:00	0.416	0.103	237.666	1.802	0.251	0.186	0.293
23/04/2024	00:00:00	0.14	0.031	238.021	0.601	0.063	0.044	0.072
23/04/2024	02:00:00	0.098	0.015	228.977	0.432	0.034	0.023	0.038
23/04/2024	04:00:00	0.115	0.025	237.644	0.494	0.045	0.033	0.052
23/04/2024	06:00:00	0.834	0.285	227.852	3.869	0.556	0.387	0.625
23/04/2024	08:00:00	0.427	0.065	237.237	1.822	0.257	0.194	0.302
23/04/2024	10:00:00	0.347	0.072	236.971	1.495	0.211	0.146	0.236
23/04/2024	12:00:00	0.676	0.171	231.817	3.009	0.451	0.304	0.497
23/04/2024	14:00:00	0.385	0.121	238.763	1.689	0.241	0.162	0.266
23/04/2024	16:00:00	0.567	0.141	231.96	2.517	0.357	0.262	0.413
23/04/2024	18:00:00	0.856	0.292	226.781	3.988	0.559	0.407	0.645
23/04/2024	20:00:00	0.786	0.27	234.098	3.551	0.526	0.36	0.586
23/04/2024	22:00:00	0.457	0.108	239.321	1.964	0.28	0.208	0.326
24/04/2024	00:00:00	0.149	0.053	234.698	0.672	0.067	0.051	0.079
24/04/2024	02:00:00	0.092	0.026	228.825	0.419	0.03	0.021	0.034
24/04/2024	04:00:00	0.111	0.028	235.066	0.486	0.042	0.031	0.049
24/04/2024	06:00:00	0.764	0.224	226.249	3.52	0.49	0.365	0.571
24/04/2024	08:00:00	0.437	0.115	234.397	1.928	0.267	0.197	0.31
24/04/2024	10:00:00	0.338	0.064	234.188	1.468	0.204	0.142	0.229
24/04/2024	12:00:00	0.705	0.21	230.462	3.19	0.469	0.32	0.521
24/04/2024	14:00:00	0.362	0.086	239.722	1.551	0.221	0.154	0.249
24/04/2024	16:00:00	0.497	0.137	234.062	2.203	0.306	0.229	0.358
24/04/2024	18:00:00	0.857	0.224	238.277	3.717	0.562	0.405	0.645
24/04/2024	20:00:00	0.683	0.157	235.669	2.974	0.446	0.314	0.506
24/04/2024	22:00:00	0.449	0.114	231.52	2.001	0.275	0.203	0.319
25/04/2024	00:00:00	0.163	0.05	233.814	0.728	0.079	0.056	0.09
25/04/2024	02:00:00	0.106	0.033	227.492	0.487	0.039	0.028	0.044
25/04/2024	04:00:00	0.115	0.039	236.829	0.513	0.046	0.032	0.052
25/04/2024	06:00:00	0.774	0.14	225.286	3.489	0.509	0.36	0.578
25/04/2024	08:00:00	0.435	0.108	228.542	1.961	0.27	0.192	0.308
25/04/2024	10:00:00	0.383	0.093	239.652	1.645	0.232	0.167	0.266
25/04/2024	12:00:00	0.696	0.239	235.201	3.129	0.448	0.326	0.517
25/04/2024	14:00:00	0.365	0.119	226.186	1.696	0.22	0.157	0.252
25/04/2024	16:00:00	0.579	0.175	232.285	2.605	0.361	0.271	0.423
25/04/2024	18:00:00	0.906	0.225	229.115	4.072	0.616	0.416	0.68
25/04/2024	20:00:00	0.689	0.191	228.239	3.133	0.46	0.311	0.508
25/04/2024	22:00:00	0.473	0.143	238.394	2.072	0.305	0.205	0.336
26/04/2024	00:00:00	0.138	0.026	225.884	0.62	0.063	0.043	0.07
26/04/2024	02:00:00	0.091	0.032	226.779	0.428	0.028	0.021	0.033
26/04/2024	04:00:00	0.113	0.027	239.457	0.483	0.045	0.031	0.05
26/04/2024	06:00:00	0.893	0.185	233.019	3.915	0.594	0.419	0.674
26/04/2024	08:00:00	0.432	0.114	233.404	1.913	0.272	0.187	0.304
26/04/2024	10:00:00	0.382	0.082	231.183	1.691	0.227	0.17	0.266
26/04/2024	12:00:00	0.736	0.26	230.597	3.385	0.476	0.346	0.549
26/04/2024	14:00:00	0.407	0.07	226.865	1.822	0.244	0.183	0.286
26/04/2024	16:00:00	0.595	0.181	235.566	2.64	0.379	0.274	0.436
26/04/2024	18:00:00	0.94	0.222	234.002	4.126	0.619	0.448	0.712
26/04/2024	20:00:00	0.745	0.242	239.75	3.268	0.484	0.349	0.556
26/04/2024	22:00:00	0.43	0.092	236.424	1.859	0.262	0.192	0.304
27/04/2024	00:00:00	0.151	0.043	225.269	0.695	0.07	0.051	0.08
27/04/2024	02:00:00	0.12	0.038	232.053	0.544	0.05	0.034	0.056
27/04/2024	04:00:00	0.131	0.045	233.968	0.593	0.056	0.041	0.065
27/04/2024	06:00:00	1.014	0.305	233.825	4.53	0.68	0.478	0.77
27/04/2024	08:00:00	0.534	0.144	229.155	2.412	0.348	0.235	0.384
27/04/2024	10:00:00	0.358	0.089	235.751	1.566	0.218	0.153	0.246
27/04/2024	12:00:00	0.744	0.174	229.745	3.326	0.478	0.353	0.555
27/04/2024	14:00:00	0.431	0.155	227.885	2.01	0.274	0.185	0.303
27/04/2024	16:00:00	0.594	0.2	239.446	2.619	0.383	0.271	0.435
27/04/2024	18:00:00	0.927	0.195	236.793	4.001	0.6	0.449	0.702
27/04/2024	20:00:00	0.89	0.221	227.981	4.021	0.605	0.408	0.667
27/04/2024	22:00:00	0.531	0.16	239.257	2.317	0.329	0.246	0.385
28/04/2024	00:00:00	0.154	0.032	232.507	0.677	0.071	0.053	0.083
28/04/2024	02:00:00	0.113	0.034	229.889	0.514	0.045	0.031	0.05
28/04/2024	04:00:00	0.131	0.044	237.118	0.581	0.057	0.04	0.064
28/04/2024	06:00:00	0.85	0.204	227.972	3.835	0.572	0.392	0.637
28/04/2024	08:00:00	0.469	0.124	229.942	2.108	0.288	0.213	0.335
28/04/2024	10:00:00	0.407	0.137	236.55	1.817	0.25	0.179	0.286
28/04/2024	12:00:00	0.809	0.198	230.092	3.62	0.517	0.39	0.607
28/04/2024	14:00:00	0.448	0.089	227.359	2.008	0.276	0.201	0.318
28/04/2024	16:00:00	0.576	0.203	237.545	2.572	0.366	0.265	0.421
28/04/2024	18:00:00	0.961	0.17	229.315	4.254	0.647	0.448	0.726
28/04/2024	20:00:00	0.75	0.2	235.677	3.294	0.502	0.342	0.557
28/04/2024	22:00:00	0.475	0.129	233.598	2.105	0.297	0.212	0.34
29/04/2024	00:00:00	0.148	0.032	228.143	0.664	0.068	0.049	0.078
29/04/2024	02:00:00	0.109	0.025	228.96	0.488	0.042	0.029	0.047
29/04/2024	04:00:00	0.123	0.025	237.995	0.529	0.051	0.037	0.059
29/04/2024	06:00:00	0.864	0.229	227.413	3.929	0.56	0.413	0.651
29/04/2024	08:00:00	0.47	0.136	232.915	2.101	0.29	0.213	0.336
29/04/2024	10:00:00	0.383	0.135	226.161	1.798	0.229	0.17	0.267
29/04/2024	12:00:00	0.763	0.183	239.593	3.275	0.51	0.348	0.567
29/04/2024	14:00:00	0.376	0.126	239.486	1.655	0.223	0.167	0.261
29/04/2024	16:00:00	0.505	0.107	233.582	2.211	0.316	0.23	0.364
29/04/2024	18:00:00	0.982	0.329	231.529	4.474	0.651	0.467	0.746
29/04/2024	20:00:00	0.774	0.217	237.417	3.385	0.51	0.36	0.578
29/04/2024	22:00:00	0.427	0.066	234.66	1.843	0.257	0.194	0.302
30/04/2024	00:00:00	0.161	0.051	233.422	0.724	0.08	0.054	0.088
30/04/2024	02:00:00	0.099	0.033	230.009	0.454	0.034	0.025	0.039
30/04/2024	04:00:00	0.127	0.022	234.193	0.553	0.053	0.039	0.062
30/04/2024	06:00:00	0.783	0.211	225.19	3.6	0.528	0.355	0.582
30/04/2024	08:00:00	0.466	0.087	229.664	2.063	0.296	0.204	0.331
30/04/2024	10:00:00	0.315	0.097	237.19	1.389	0.182	0.135	0.212
30/04/2024	12:00:00	0.659	0.189	232.035	2.955	0.421	0.308	0.487
30/04/2024	14:00:00	0.372	0.057	236.381	1.593	0.229	0.158	0.257
30/04/2024	16:00:00	0.526	0.17	228.723	2.415	0.326	0.243	0.38
30/04/2024	18:00:00	0.906	0.207	234.06	3.969	0.605	0.423	0.683
30/04/2024	20:00:00	0.716	0.168	229.989	3.198	0.462	0.336	0.533
30/04/2024	22:00:00	0.422	0.133	230.64	1.92	0.254	0.191	0.298
01/05/2024	00:00:00	0.152	0.049	237.726	0.671	0.069	0.052	0.081
01/05/2024	02:00:00	0.099	0.029	228.231	0.454	0.034	0.025	0.04
01/05/2024	04:00:00	0.108	0.022	236.835	0.464	0.04	0.029	0.046
01/05/2024	06:00:00	0.78	0.271	227.087	3.636	0.526	0.354	0.58
01/05/2024	08:00:00	0.44	0.094	233.123	1.931	0.279	0.191	0.311
01/05/2024	10:00:00	0.352	0.116	225.345	1.646	0.214	0.15	0.241
01/05/2024	12:00:00	0.648	0.154	239.641	2.777	0.43	0.291	0.475
01/05/2024	14:00:00	0.357	0.109	237.887	1.568	0.221	0.149	0.244
01/05/2024	16:00:00	0.486	0.101	232.742	2.133	0.304	0.219	0.349
